fraud_YN,car_model,sharing_type,age_group,has_previous_accident,cumulative_use_count,b2b,accident_ratio,pf_type,socarpass,socarsave,start_hour,duration,accident_hour,repair_cost,insure_cost,accident_location,car_part1,car_part2,repair_cnt,acc_type1,insurance_site_aid_YN,police_site_aid_YN,total_prsn_cnt,test_set
0,1,0,2,0,2,0,100,3,0,0,4,3,6,0,600000,2,0,0,1,1,2,1,1,0
0,2,0,5,0,1,0,100,1,0,0,3,2,5,259770.1606,0,0,0,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,1,0,0,1,1,1,0,489560,4,0,0,1,1,1,1,1,1
0,5,0,3,0,2,0,30,3,1,0,2,4,5,853302.3271,8805950,1,0,1,1,0,0,0,-1,0
0,1,0,2,0,2,0,0,1,0,0,4,3,6,0,0,1,1,0,1,1,1,1,2,0
0,2,0,2,1,2,0,0,1,0,0,3,1,3,0,0,1,1,0,2,1,1,1,2,0
0,2,1,3,0,2,0,100,1,0,0,4,4,6,595571.6049,0,0,0,0,3,0,0,0,-1,1
0,2,0,1,0,1,0,100,1,0,0,4,2,4,297627.3146,0,4,0,0,2,0,0,0,-1,0
0,3,0,2,0,4,0,100,3,0,0,1,2,3,1582617.132,0,2,1,0,4,0,0,0,-1,1
0,2,1,1,0,2,0,100,1,0,0,5,3,2,309390.3255,0,1,0,0,1,0,0,0,-1,0
0,2,0,1,1,2,0,100,1,0,0,1,1,1,227847.1813,0,4,1,0,1,0,0,0,-1,0
0,2,0,1,0,4,0,100,3,0,0,2,1,2,455800.1946,0,0,0,0,1,0,0,0,-1,1
0,1,0,4,0,4,0,100,3,1,0,2,2,1,210524.1232,0,4,0,0,1,0,0,0,-1,1
0,1,0,2,0,2,0,100,1,0,0,1,1,1,158478.5765,0,1,0,0,1,0,0,0,-1,0
0,2,0,4,0,2,0,100,2,0,0,4,3,6,278423.3431,0,1,1,0,1,0,0,0,-1,0
0,1,0,1,0,1,0,100,1,0,0,2,1,2,0,7970050,1,1,0,1,0,0,0,-1,0
0,1,1,1,0,1,0,100,1,0,0,4,3,4,199127.137,1248000,0,1,0,1,0,0,0,-1,0
0,2,0,2,0,1,0,100,1,0,0,2,5,2,809600.5665,0,0,0,0,1,0,0,0,-1,0
0,2,0,3,0,1,0,100,1,0,0,6,1,6,244438.3709,803580,5,0,1,2,0,0,0,-1,0
0,2,1,1,0,1,0,100,2,0,0,2,1,2,319839.5476,607500,3,0,0,2,0,0,0,-1,0
0,2,0,3,0,3,0,100,1,0,0,4,3,2,203708.5472,779600,0,1,0,1,1,1,1,1,1
0,2,0,4,0,3,0,100,3,0,1,4,1,5,1457580.782,0,2,1,0,1,0,0,0,-1,0
0,2,0,2,0,3,0,100,2,1,1,6,3,1,666120.7949,0,1,1,1,4,0,0,0,-1,0
0,1,0,3,0,2,0,100,2,0,0,3,3,2,0,0,2,0,0,1,0,0,0,-1,0
0,1,0,1,0,1,0,90,1,0,0,5,1,6,969402.5306,1256000,1,1,0,2,0,0,0,-1,0
0,2,0,2,0,3,0,0,1,0,1,4,2,5,0,0,1,0,0,1,1,1,1,1,0
0,2,0,1,0,3,0,100,3,1,0,4,2,6,573346.9005,3399690,1,1,0,1,1,1,1,0,0
0,2,0,1,1,4,0,100,3,1,0,4,3,2,0,0,1,0,0,2,0,0,0,-1,1
0,2,0,3,0,1,0,100,1,0,0,2,3,1,0,7356660,0,1,0,1,1,1,1,0,0
0,1,1,1,0,1,0,100,1,1,0,2,4,2,0,0,2,0,0,1,0,0,0,-1,0
0,1,0,3,0,1,0,100,2,0,0,1,1,1,235026.6563,4901620,1,1,0,1,1,1,1,1,0
0,2,0,1,0,2,0,100,2,0,0,1,1,1,351335.9428,4201600,1,0,0,1,1,1,1,1,1
0,2,0,2,0,1,0,100,1,0,0,5,2,2,399061.2568,2848860,1,1,0,2,1,1,1,1,1
0,1,0,2,0,2,0,100,3,0,0,6,1,2,582186.3086,0,1,0,0,1,0,0,0,-1,1
0,2,0,5,0,4,0,100,2,0,0,5,1,5,309100.0494,2344570,0,0,1,1,1,1,1,0,0
0,2,0,2,0,2,0,100,2,0,1,6,2,2,205825.1857,0,1,1,0,1,0,0,0,-1,0
0,2,0,3,0,2,0,0,3,0,0,4,4,5,0,0,3,0,0,1,1,1,1,1,1
0,1,1,4,0,3,0,100,1,1,0,4,3,1,346524.6607,0,0,1,0,2,0,0,0,-1,1
0,1,0,4,0,1,0,100,1,0,0,5,3,1,0,0,0,0,0,1,0,0,0,-1,0
0,2,0,3,0,1,0,100,1,0,0,6,1,2,0,1647250,0,0,0,1,1,2,1,1,0
0,2,0,1,0,1,0,100,2,0,1,1,2,1,437515.6941,0,1,1,0,2,0,0,0,-1,0
0,2,0,2,0,1,0,100,1,0,0,1,1,1,205825.1857,600700,0,0,0,1,1,1,1,1,1
0,2,0,2,0,4,0,100,3,0,0,2,1,1,225161.2439,0,1,1,0,1,0,0,0,-1,0
0,2,0,3,1,4,0,90,3,0,0,2,1,2,431042.8507,3676950,2,0,1,2,1,1,1,1,0
0,2,0,4,0,4,0,0,2,0,0,4,1,5,0,0,1,0,1,1,1,1,1,0,0
0,1,0,3,0,4,0,100,1,1,0,3,3,5,190464.0887,3150000,1,0,0,1,0,0,0,-1,0
0,1,0,3,1,4,0,0,2,0,0,5,5,6,78869.2075,0,1,0,0,1,1,1,1,1,0
0,2,0,2,0,4,0,100,3,0,1,5,1,6,0,633000,1,1,0,1,1,2,1,0,1
0,1,0,3,0,3,0,100,2,0,0,1,1,1,263983.8994,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,4,0,100,1,0,0,2,5,2,282919.6732,0,4,0,0,1,0,0,0,-1,0
0,1,0,3,0,2,0,100,2,0,0,2,3,2,0,728640,0,0,1,1,1,1,1,1,0
0,1,0,2,0,4,0,100,2,0,0,6,3,5,0,322000,0,1,0,1,0,0,0,-1,0
0,1,0,3,0,3,0,100,2,0,0,3,3,6,328999.7078,0,4,0,1,3,0,0,0,-1,0
0,1,0,4,0,4,0,100,1,0,0,3,3,6,430066.7547,0,0,0,0,2,0,0,0,-1,0
0,1,0,4,1,4,0,100,1,0,0,4,3,5,0,0,0,0,0,1,0,0,0,-1,0
0,2,0,4,1,4,0,100,1,0,0,4,2,2,0,1950000,2,0,0,1,1,1,1,3,1
0,2,0,2,0,2,0,100,1,0,0,6,1,6,581003.8941,0,1,1,0,3,0,0,0,-1,0
0,2,0,4,0,4,0,100,2,0,0,1,3,3,175223.4773,0,0,0,0,1,0,0,0,-1,0
0,3,1,4,0,4,0,100,3,1,0,4,3,1,196976.0085,0,0,0,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,2,0,0,1,5,1,0,2504180,1,1,0,1,0,0,0,-1,0
0,2,0,3,0,1,0,100,3,0,0,6,1,2,673675.5662,0,1,1,0,1,1,1,1,2,0
0,2,1,3,0,4,0,80,2,0,0,3,4,4,519050.238,4840870,0,0,0,0,1,1,1,0,0
0,2,0,2,0,3,0,60,1,0,0,4,2,5,0,742700,1,0,0,2,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,5,2,2,1651371.249,8369380,1,1,0,6,1,1,1,1,1
0,1,0,2,0,4,0,100,2,0,0,6,1,6,0,922000,4,0,1,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,4,2,4,187141.7804,0,1,1,0,1,0,0,0,-1,0
0,2,0,5,0,4,0,0,2,0,0,1,1,1,141135.7707,0,1,0,1,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,2,1,0,5,2,1,195217.5704,0,4,1,0,1,0,0,0,-1,0
0,1,0,2,0,4,0,100,1,0,0,2,3,1,1012492.406,0,0,0,0,2,0,0,0,-1,0
0,2,0,1,0,1,0,100,2,0,0,2,3,1,774648.9925,0,1,1,0,2,0,0,0,-1,1
0,1,0,3,0,2,0,100,3,0,0,6,1,2,507863.8034,350000,0,0,1,3,1,1,1,0,0
0,3,0,3,0,1,0,100,3,0,0,2,4,3,1703330.261,0,1,1,0,1,0,0,0,-1,0
0,3,0,3,1,3,0,0,3,1,0,5,3,6,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,3,1,4,0,100,1,1,0,2,3,1,0,0,1,0,0,2,0,0,0,-1,0
0,2,0,2,0,1,0,100,3,1,0,2,3,2,491012.1045,0,1,1,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,1,0,1,6,3,6,361534.07,0,2,1,0,1,0,0,0,-1,0
0,2,0,1,0,4,0,100,2,0,0,6,1,2,302088.1889,0,0,0,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,1,0,0,2,3,3,194518.1839,879000,0,1,0,1,0,0,0,-1,0
0,2,0,3,0,4,0,0,2,1,0,4,1,4,0,0,1,1,0,1,0,0,0,-1,0
0,1,0,1,0,1,0,100,1,0,0,4,5,4,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,2,0,0,5,2,2,0,1800900,0,0,0,1,1,2,1,1,0
0,2,0,2,0,4,0,100,3,1,0,6,2,1,164794.9622,0,1,0,0,1,0,0,0,-1,1
0,1,0,3,0,3,0,100,2,1,0,5,4,2,0,0,2,0,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,1,0,0,3,3,2,174981.0351,242350,0,1,0,1,0,0,0,-1,0
0,1,0,1,0,1,0,100,1,0,0,5,1,6,0,0,0,0,0,1,0,0,0,-1,0
0,2,1,3,0,1,0,100,1,0,0,4,3,2,1173935.753,0,1,0,0,1,0,0,0,-1,0
0,1,0,3,1,2,0,100,1,0,0,2,3,2,690787.7745,0,5,0,0,1,0,0,0,-1,0
0,1,0,1,0,2,0,100,2,0,0,5,3,6,176285.9797,0,1,1,0,2,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,1,5,3,5,0,0,0,1,0,1,0,0,0,-1,1
0,2,0,3,0,1,0,100,1,0,0,5,3,5,0,1095640,1,1,0,1,0,0,0,-1,0
0,2,1,2,0,1,0,60,1,0,0,4,3,4,203338.9496,0,1,0,0,1,1,1,1,0,0
0,3,1,5,0,1,0,0,2,0,0,4,1,6,0,0,1,0,1,2,0,0,0,-1,0
0,1,0,1,0,2,0,100,2,0,0,6,1,2,525519.0109,0,1,0,0,3,0,0,0,-1,0
0,2,0,3,0,4,0,0,2,0,0,6,1,6,0,0,1,0,1,1,1,1,1,1,1
0,2,0,3,0,3,0,100,2,0,0,6,2,6,483911.5963,664900,1,0,0,1,1,1,1,0,0
0,1,1,3,0,1,0,100,3,0,0,2,2,2,346174.6012,628000,1,0,0,1,1,1,1,0,0
0,2,0,3,0,3,0,100,2,0,0,3,4,1,605413.974,0,2,0,1,2,0,0,0,-1,0
0,2,0,3,1,4,0,100,2,0,0,4,2,2,625335.6129,0,0,1,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,1,0,0,6,4,6,239683.2611,0,0,1,0,2,0,0,0,-1,0
0,2,0,2,0,2,0,100,1,1,0,5,3,5,244942.2937,0,1,0,1,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,1,0,0,5,1,6,0,0,0,1,0,2,0,0,0,-1,1
0,2,0,3,0,2,0,100,1,0,0,2,2,1,0,300000,0,1,0,1,1,1,1,1,1
0,2,0,1,0,2,0,100,1,0,1,4,1,5,195852.562,0,2,1,0,1,0,0,0,-1,1
0,2,0,2,0,3,0,100,1,0,1,3,2,5,179570.7272,0,4,0,0,1,0,0,0,-1,1
0,2,0,1,0,1,0,0,3,0,1,6,4,2,0,0,1,0,1,1,0,0,0,-1,1
0,1,0,2,0,2,0,0,1,1,0,5,2,6,0,0,1,0,1,1,1,1,1,1,1
0,3,0,3,0,3,0,100,1,0,0,6,1,2,47116.82832,0,5,0,0,1,0,0,0,-1,0
0,5,0,3,1,4,0,100,2,1,0,6,3,2,423260.9478,0,0,0,1,1,0,0,0,-1,0
0,2,0,3,0,4,0,100,2,0,0,4,3,5,0,0,1,1,0,2,0,0,0,-1,0
0,2,0,3,0,4,0,100,2,0,0,5,3,5,405880.0892,1667000,1,1,0,2,0,0,0,-1,0
0,2,0,4,0,4,0,100,3,0,0,1,5,1,94129.07597,0,1,0,0,2,0,0,0,-1,0
0,3,0,2,0,4,0,0,3,0,0,2,4,6,0,0,5,0,0,1,0,0,0,-1,0
0,1,0,3,0,4,0,100,2,0,0,6,1,2,175760.7779,400000,0,0,0,1,0,0,0,-1,0
0,2,0,4,1,4,0,100,2,1,0,6,2,2,639736.0817,0,2,0,0,2,0,0,0,-1,0
0,2,0,3,0,4,0,100,2,0,0,6,2,1,316498.1087,5729770,1,1,0,2,0,0,0,-1,0
0,1,0,2,0,4,0,100,2,1,0,5,1,5,0,1319910,1,1,0,2,0,0,0,-1,0
0,1,0,3,0,4,0,100,1,0,0,6,1,6,0,0,0,0,0,1,0,0,0,-1,1
0,1,1,4,0,1,0,100,2,0,0,3,3,6,1255262.274,59640,1,0,0,2,0,0,0,-1,0
0,1,0,1,0,1,0,100,2,0,0,2,3,1,198257.174,0,4,1,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,3,0,0,4,1,4,354388.7869,0,4,1,0,1,0,0,0,-1,0
0,2,0,4,0,4,0,100,2,0,1,1,1,1,656278.4258,0,4,0,1,1,0,0,0,-1,1
0,2,0,2,0,4,0,100,1,0,0,4,3,6,230345.6289,0,4,0,0,2,0,0,0,-1,0
0,2,0,2,1,4,0,100,1,0,0,2,2,1,338839.6347,0,2,1,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,3,0,0,6,1,2,489006.9965,1660000,2,1,0,3,1,2,1,1,0
0,5,0,2,0,4,0,100,2,0,0,6,3,2,0,0,1,0,1,1,1,1,1,0,0
0,1,0,2,1,4,0,100,2,0,0,6,1,2,205429.5371,6625540,1,0,1,1,1,1,1,0,0
0,2,0,4,0,2,0,100,2,0,0,2,1,2,305999.174,0,0,0,0,2,0,0,0,-1,0
0,2,0,4,0,4,0,100,2,0,0,4,3,4,0,471430,0,1,0,1,0,0,0,-1,0
0,2,0,2,0,3,0,100,3,0,0,1,3,6,202397.8595,1009500,2,1,0,2,1,1,1,0,1
0,2,1,3,0,4,0,100,1,0,0,5,3,2,230801.5202,822860,0,1,0,1,1,1,1,0,0
0,1,0,3,0,3,0,100,1,0,0,2,1,2,0,0,0,0,0,1,0,0,0,-1,1
0,2,0,2,0,4,0,100,2,1,0,1,1,1,239960.0523,0,0,0,1,1,1,2,1,1,0
0,3,1,4,0,4,0,100,2,0,0,5,4,4,529711.5834,0,0,0,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,1,0,1,5,1,6,1149187.364,0,1,0,0,2,0,0,0,-1,0
0,1,0,3,0,2,0,100,1,0,0,2,3,2,412882.0923,0,4,0,0,3,0,0,0,-1,0
0,1,0,1,0,1,0,100,1,0,0,4,2,5,249220.3458,0,0,1,0,1,0,0,0,-1,0
0,2,0,2,0,3,0,100,2,0,0,5,2,5,861613.2507,770200,2,0,0,1,0,0,0,-1,0
0,1,0,3,0,3,0,100,1,0,0,4,3,5,332305.5223,0,0,1,0,1,0,0,0,-1,0
0,2,0,4,0,2,0,100,1,0,0,1,3,2,775844.8933,0,1,1,0,4,0,0,0,-1,0
0,2,0,2,0,2,0,60,1,0,0,2,1,2,0,202020,2,0,0,1,0,0,0,-1,0
0,1,1,2,0,2,0,100,1,0,0,4,3,1,184129.6409,0,5,1,0,1,0,0,0,-1,0
0,1,1,4,0,1,0,100,2,0,0,2,3,4,0,0,5,0,0,1,0,0,0,-1,0
0,2,1,4,0,3,0,0,2,0,0,4,4,6,0,0,1,0,1,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,2,0,0,2,3,1,1329108.965,305100,1,0,0,2,0,0,0,-1,1
0,2,0,3,0,1,0,100,3,0,0,4,3,4,345938.5146,2766020,2,1,0,1,1,2,1,2,0
0,1,0,1,0,1,0,100,1,0,0,4,2,5,0,0,1,1,0,1,0,0,0,-1,0
0,2,1,1,0,2,0,100,2,0,0,6,2,2,692895.9495,1498154,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,2,1,0,6,3,5,0,507790,1,0,0,1,0,0,0,-1,0
0,1,0,1,0,2,0,100,1,0,0,5,2,1,165389.2491,0,0,0,0,1,0,0,0,-1,0
0,1,0,1,0,1,0,100,3,0,0,5,1,6,278360.7595,0,2,1,0,2,0,0,0,-1,0
0,2,0,1,0,3,0,100,3,0,0,5,1,6,164794.9622,0,4,0,0,1,0,0,0,-1,0
0,1,1,5,0,1,0,100,2,0,0,4,4,1,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,1,0,0,6,1,6,146910.8445,0,0,0,1,1,0,0,0,-1,0
0,2,0,1,0,4,0,0,2,1,0,6,1,6,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,1,0,100,2,0,0,2,3,1,687506.8061,1688120,1,1,0,1,0,0,0,-1,0
0,2,0,1,0,1,0,100,3,0,0,5,2,6,221078.896,0,0,1,0,1,0,0,0,-1,0
0,2,1,2,0,3,0,100,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,3,0,0,6,4,1,0,760200,0,0,1,1,0,0,0,-1,1
0,2,0,1,1,2,0,100,3,0,0,6,4,5,631310.2322,680000,2,0,1,2,1,1,1,0,1
0,2,1,5,0,2,0,100,2,1,0,2,4,2,117239.5517,0,0,0,1,2,0,0,0,-1,0
0,1,0,3,0,1,0,0,2,0,0,2,3,6,188178.5596,0,1,0,1,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,2,0,0,2,3,1,638067.1936,0,1,1,0,1,0,0,0,-1,1
0,1,0,3,1,2,0,100,1,0,0,1,3,1,1609805.353,0,3,0,0,2,0,0,0,-1,1
0,1,0,2,0,4,0,100,1,1,1,2,1,1,0,0,1,0,0,1,0,0,0,-1,0
0,5,0,2,1,4,0,0,3,1,0,4,3,3,0,0,2,0,1,1,0,0,0,-1,1
0,5,0,2,1,4,0,100,3,1,0,4,3,2,8841498.67,7143700,1,1,1,2,1,1,1,1,1
0,2,0,1,0,2,0,100,1,0,0,5,1,6,0,1026900,1,1,0,1,1,1,1,1,1
0,1,0,2,0,4,0,100,1,0,0,4,1,2,0,2154080,0,1,0,1,2,1,1,0,0
0,4,0,1,0,1,0,100,2,0,0,2,4,6,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,2,1,0,2,1,1,468475.6029,0,0,0,0,1,0,0,0,-1,0
0,1,1,3,0,1,0,100,2,0,0,2,1,1,272132.9577,3437881,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,1,3,3,0,980000,0,0,1,1,1,2,1,1,1
0,2,1,5,0,2,0,100,2,0,0,4,1,4,908077.0001,600000,0,0,0,1,3,1,1,0,0
0,2,0,3,0,3,0,100,1,0,0,2,3,4,416837.764,0,0,0,0,1,1,1,1,2,0
0,2,0,1,0,4,0,100,2,0,0,5,1,6,782172.0143,0,1,1,0,2,0,0,0,-1,0
0,2,0,4,0,2,0,100,1,0,0,5,1,5,202813.0463,0,0,0,0,1,0,0,0,-1,1
0,1,0,3,0,4,0,100,1,0,0,5,2,2,0,0,1,0,0,2,0,0,0,-1,0
0,1,0,4,0,4,0,100,1,1,0,4,2,5,0,757000,0,0,0,1,1,1,1,0,0
0,1,0,4,1,4,0,100,1,1,0,3,4,2,388263.144,0,2,0,0,2,0,0,0,-1,0
0,2,0,2,0,2,0,100,3,0,0,6,1,2,215805.9504,0,2,0,1,3,0,0,0,-1,0
0,2,0,2,0,1,0,100,1,0,0,4,2,5,0,0,0,0,0,2,0,0,0,-1,0
0,1,0,1,0,4,0,100,3,1,0,1,4,2,929022.7664,0,0,0,1,3,0,0,0,-1,0
0,2,0,5,0,4,0,100,3,1,1,1,4,5,448816.1015,4282950,1,0,0,1,1,1,1,0,1
0,2,0,2,0,1,0,100,1,0,0,6,3,1,1703998.21,1500000,1,0,0,0,1,1,1,1,0
0,3,1,5,0,1,2,100,1,0,0,5,4,2,0,1049000,1,1,0,1,0,0,0,-1,0
0,2,0,2,0,3,0,100,1,0,0,1,2,1,423261.7619,0,0,1,0,1,0,0,0,-1,1
0,2,0,1,0,2,0,100,1,1,1,5,3,2,185147.2556,0,1,0,0,1,0,0,0,-1,0
0,3,0,3,0,4,0,100,1,1,0,5,3,1,0,0,4,0,0,1,0,0,0,-1,1
0,1,0,1,0,2,0,0,1,0,0,5,2,6,0,0,3,0,1,1,1,1,1,2,0
0,2,0,2,0,1,0,100,1,0,0,1,1,1,0,704190,2,1,0,1,1,1,1,1,1
0,1,1,1,0,1,0,100,1,0,0,2,3,2,184814.2921,0,2,0,0,1,0,0,0,-1,0
0,2,0,3,0,4,0,100,3,0,0,1,3,4,0,0,0,0,0,1,1,1,1,0,0
0,2,0,3,0,4,0,100,2,0,0,6,2,1,270611.4203,4059940,4,1,0,1,1,1,1,1,1
0,2,0,2,0,4,0,100,1,0,0,2,2,1,246710.501,0,5,1,0,2,0,0,0,-1,1
0,2,0,2,0,4,0,100,3,1,0,4,2,4,0,400000,0,1,0,1,1,1,1,0,1
0,1,1,4,0,4,0,100,2,0,0,4,2,6,191073.8435,665000,0,0,0,1,0,0,0,-1,0
0,2,0,3,0,4,0,80,2,0,0,6,1,2,146788.8811,1386680,1,1,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,2,0,0,5,3,5,549879.5779,0,0,0,0,2,0,0,0,-1,0
0,3,0,4,0,4,0,0,2,0,0,5,1,6,0,0,1,0,1,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,2,0,0,2,1,2,524308.2173,0,2,0,0,1,0,0,0,-1,0
0,2,1,4,0,4,0,100,1,1,0,4,4,6,0,0,2,0,0,1,0,0,0,-1,0
0,1,0,3,0,4,0,100,3,0,0,2,3,1,122805.7386,0,0,0,1,1,0,0,0,-1,1
0,1,0,3,0,4,0,100,2,0,0,2,1,2,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,3,1,4,0,40,2,0,0,2,3,6,93593.68475,299000,1,0,0,1,1,1,1,0,0
0,1,0,3,0,4,0,100,2,1,1,3,2,2,587056.2053,500000,0,0,1,1,0,0,0,-1,0
0,2,1,2,0,4,0,100,2,1,0,4,3,5,324609.3111,0,0,0,0,1,0,0,0,-1,1
0,1,0,2,0,4,0,0,2,0,0,1,3,4,0,0,1,0,1,1,0,0,0,-1,0
0,2,0,2,1,4,0,100,2,0,0,1,1,1,249745.435,0,1,1,0,1,0,0,0,-1,0
0,1,0,1,0,2,0,100,2,0,0,1,2,1,0,532000,0,0,0,1,0,0,0,-1,0
0,2,0,1,0,1,0,100,2,0,0,2,3,4,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,2,0,0,1,5,1,224453.2421,548390,4,1,0,1,0,0,0,-1,0
0,3,0,4,0,4,0,0,2,0,0,5,2,6,0,0,0,0,1,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,1,0,0,1,1,1,271389.5993,0,1,0,0,1,0,0,0,-1,0
0,1,0,1,0,4,0,100,3,0,0,2,1,2,0,0,1,1,0,1,0,0,0,-1,0
0,1,0,3,0,4,0,100,2,0,0,2,5,1,597135.4751,0,4,0,0,1,1,1,1,0,1
0,1,0,2,0,2,0,100,1,0,0,6,4,5,260857.7872,10132390,1,1,0,1,1,1,1,1,0
0,3,0,5,0,4,0,0,3,0,0,2,5,2,0,0,1,0,0,2,0,0,0,-1,0
0,2,1,2,0,2,0,100,3,0,0,5,3,2,0,324850,0,0,1,1,1,2,1,0,0
0,1,1,1,0,1,0,100,1,0,0,5,1,2,0,0,1,0,1,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,1,0,0,5,3,6,0,999900,1,0,1,1,1,1,1,1,1
0,2,0,5,0,4,0,0,2,0,0,5,3,3,0,0,0,1,0,2,0,0,0,-1,0
0,2,0,1,0,2,0,100,1,0,0,1,3,3,0,4211920,0,1,0,1,1,2,1,0,0
0,1,0,2,0,2,0,100,2,0,0,1,1,1,261174.012,0,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,2,0,0,2,1,2,254860.3015,0,1,0,1,2,0,0,0,-1,0
0,1,0,3,0,3,0,100,2,0,0,5,1,6,177304.0215,991210,0,0,1,1,0,0,0,-1,0
0,2,0,1,0,3,0,100,3,0,0,4,1,5,406075.4712,587000,0,0,1,1,1,2,1,0,0
0,2,0,5,0,1,0,0,2,0,0,3,3,5,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,1,0,100,1,0,0,5,5,5,0,1940810,1,0,1,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,1,0,0,4,4,1,0,0,0,0,0,1,0,0,0,-1,0
0,2,0,1,0,4,0,100,1,1,0,5,1,6,529829.6267,4195720,1,0,0,1,1,1,1,1,0
0,2,0,5,0,3,0,70,1,0,0,6,1,6,145005.2552,377090,1,0,0,2,0,0,0,-1,0
0,2,0,2,0,2,0,100,2,0,0,6,1,2,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,2,0,0,5,2,2,149465.2041,0,4,1,0,1,0,0,0,-1,0
0,2,1,2,0,1,0,100,2,0,0,2,2,1,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,1,0,100,1,0,0,4,1,5,0,1340000,0,0,1,1,3,2,1,0,0
0,2,0,4,0,2,0,0,1,0,0,2,3,2,0,0,1,0,1,1,0,0,0,-1,0
0,1,0,3,0,3,0,0,3,1,0,2,3,1,0,0,1,1,0,2,1,1,1,0,1
0,1,0,2,0,4,0,100,3,0,0,1,1,1,122113.7606,0,4,0,0,1,0,0,0,-1,0
0,2,0,2,0,1,0,100,2,0,0,6,4,6,205551.6509,0,1,1,0,1,0,0,0,-1,0
0,1,0,4,0,4,2,60,2,0,0,4,1,5,121848.3667,2020740,0,0,0,1,0,0,0,-1,0
0,2,0,3,0,1,0,100,1,0,0,2,1,1,258366.6665,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,1,0,100,2,1,0,2,4,2,0,0,0,0,0,1,0,0,0,-1,0
0,2,0,2,1,1,0,100,2,1,0,2,4,6,285728.2897,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,1,2,0,100,1,1,0,3,3,6,0,0,1,1,0,2,0,0,0,-1,1
0,1,0,4,0,1,0,100,1,0,0,4,3,2,744574.8156,0,3,0,0,1,0,0,0,-1,0
0,1,0,1,0,1,0,100,1,0,0,2,4,1,0,1597900,3,0,0,1,1,1,1,1,0
0,2,0,2,0,2,0,100,1,0,0,5,3,4,0,737220,4,1,0,1,1,1,1,0,0
0,1,0,2,0,1,0,100,2,1,0,4,3,2,240905.2128,0,1,1,0,2,0,0,0,-1,1
0,1,0,1,0,1,0,100,1,0,0,3,3,4,430084.6648,0,0,0,0,2,1,1,1,1,0
0,2,0,2,0,2,0,100,2,0,0,5,1,6,197147.7819,0,4,1,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,1,1,0,2,4,1,0,0,0,1,0,2,0,0,0,-1,0
0,2,1,4,0,2,0,100,1,1,0,3,4,4,0,458900,0,0,0,1,1,2,1,1,0
0,2,0,1,0,1,0,100,2,1,0,5,3,2,322358.3475,500000,2,1,0,1,1,2,1,0,1
0,1,0,2,0,3,0,100,3,0,0,6,1,6,157468.1365,738100,0,0,1,1,1,2,1,0,1
0,2,0,1,0,1,0,100,1,0,0,6,4,5,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,3,0,2,0,100,1,0,0,4,1,5,414380.0211,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,1,0,100,1,0,0,5,4,5,858686.0544,822280,1,1,0,5,1,1,1,3,1
